ProfileID,FirstName,LastName,BirthDate,EmailAddress,CardNumber,ExpirationDate,PostalCode,DefaultAddress,AddressType,CardStatus,MembershipStatus
1253694160,Daniel,Soosai,,nknk13@nk.com,3875951613018,31:46.1,42909,TRUE,Mailing,Cancelled,NotActivatedOnSite
1253694160,Daniel,Soosai,,nknk13@nk.com,3876602112091,31:46.1,42909,TRUE,Mailing,Active,NotActivatedOnSite
1253704408,FN2783189906,LN2783189906,1/1/1980,email2783189906@gamestop.com,3875136402240,54:49.7,71863,TRUE,Mailing,Active,NotActivatedOnSite
1253207125,Daniel,Soosai,,profilewithshippingdefnew@gs.com,3876012337820,54:49.7,75060,TRUE,Mailing,Active,NotActivatedOnSite
1253207125,Daniel,Soosai,,profilewithshippingdefnew@gs.com,3876012337820,54:49.7,76051,TRUE,Shipping,Active,NotActivatedOnSite
1253707535,Daniel,Soosai,,profilewithmailingdefnew@gs.com,3876014437820,54:49.7,75060,TRUE,Mailing,Active,NotActivatedOnSite
1253725603,FN392302073,LN392302073,1/1/1980,ebpurpro392302073@qagsecomprod.oib.com,3875683830501,24:56.2,71862,TRUE,Mailing,Active,NotActivatedOnSite
1253725604,FN806057181,LN806057181,1/1/1980,email806057181@qagsecomprod.oib.com,3875326802008,26:15.0,71862,TRUE,Mailing,Active,NotActivatedOnSite
1238707822,Daniel,Soosai,,est@aol.com,3875056966918,49:24.6,42909,TRUE,Mailing,Active,NotActivatedOnSite
1238707822,Daniel,Soosai,,est@aol.com,3875056966918,49:24.6,75555,TRUE,Shipping,Active,NotActivatedOnSite
1238707822,Daniel,Soosai,,est@aol.com,3876602112033,49:24.6,42909,TRUE,Mailing,MergeCancelled,NotActivatedOnSite
1238707822,Daniel,Soosai,,est@aol.com,3876602112033,49:24.6,75555,TRUE,Shipping,MergeCancelled,NotActivatedOnSite
1253747569,EnrollTestFN8445,EnrollTestLN8445,18/10/1993,EnrollTestEmail8445@gs.com,3876681039550,53:20.1,75025,TRUE,Mailing,Active,NotActivatedOnSite
1253747570,FN2060237468,LN2060237468,1/1/1980,email2060237468@qagsecomprod.oib.com,3875417592724,56:17.0,71862,TRUE,Mailing,Active,NotActivatedOnSite
181,Daniel,Soosai,,Myra.McNeil1@rr.com,3875044999566,39:33.0,42909,TRUE,Mailing,Active,NotActivatedOnSite
1066,Daniel,Soosai,,Serena.Merritt6@aol.com,3875044999567,45:11.8,42909,TRUE,Mailing,Active,NotActivatedOnSite
1250000008,Daniel,Soosai,,Serena.Merritt46@aol.com,3875044877567,52:29.3,42909,TRUE,Mailing,Active,NotActivatedOnSite
1000081961,Daniel,Soosai,,joe@joe2.com,3875056966919,51:18.7,42909,TRUE,Mailing,Active,NotActivatedOnSite
1000081961,Daniel,Soosai,,joe@joe2.com,3875056966788,51:18.7,42909,TRUE,Mailing,Cancelled,NotActivatedOnSite
87,Bob,Williams,,Bob.Williams7@comcast.com,3876056923924,,42909,TRUE,Mailing,Cancelled,NotActivatedOnSite
87,Bob,Williams,,Bob.Williams7@comcast.com,3875353010616,,42909,TRUE,Mailing,Active,NotActivatedOnSite
1253765975,PUR,Renewal,31/7/1993,purhanif1234@gspcauto.fav.cc,3875664101484,07:59.0,76051,TRUE,Mailing,Active,NotActivatedOnSite
1253774820,EnrollTestFN4976,EnrollTestLN4976,29/10/1993,EnrollTestEmail4976@gs.com,3876103962300,18:08.1,75025,TRUE,Mailing,Active,NotActivatedOnSite
1253778189,EnrollTestFN5653,EnrollTestLN5653,30/10/1993,EnrollTestEmail5653@gs.com,3876168367420,40:04.2,75025,TRUE,Mailing,Active,NotActivatedOnSite
1253778246,FN1800278363,LN1800278363,1/1/1980,mpcr2@test.com,3875461569354,26:53.8,71862,TRUE,Mailing,Active,NotActivatedOnSite
1253782741,EnrollTestFN9313,EnrollTestLN9313,1/11/1993,EnrollTestEmail9313@gs.com,3876290223280,44:49.4,75025,TRUE,Mailing,Active,NotActivatedOnSite
1253786078,EnrollTestFN364,EnrollTestLN364,4/11/1993,EnrollTestEmail364@gs.com,3876785579030,18:42.7,75025,TRUE,Mailing,Active,NotActivatedOnSite
1253657191,FN7478763195,LN7478763195,1/1/1980,email7478763195@gamestop.com,3875283256202,54:49.7,71863,TRUE,Mailing,Active,NotActivatedOnSite
1253658400,Bruce,Wayne,1/1/2000,723c6ddd-6de1-4264-a36f-42b435a4eb0c@gamestop.com,3876106759114,54:49.7,23166,TRUE,Mailing,Active,NotActivatedOnSite
1253660747,Bruce,Wayne,1/1/2000,a42db01e-aba9-4766-a741-98508050eab0@gamestop.com,3876384588227,54:49.7,93923,TRUE,Mailing,Active,NotActivatedOnSite
1253666691,FN5175799604,LN5175799604,1/1/1980,email5175799604@gamestop.com,3875997667576,54:49.7,71863,TRUE,Mailing,Active,NotActivatedOnSite
1253668393,Adam,Addams,1/1/1980,townsley.tara8955@yahoo.com,3876000514711,54:49.7,12000,TRUE,Mailing,Active,NotActivatedOnSite
1253679005,FN401403662,LN401403662,1/1/1980,email401403662@test.com,3875687526964,54:49.7,71862,TRUE,Mailing,Active,NotActivatedOnSite
1253686609,FN885563310,LN885563310,1/1/1980,email885563310@qagsecomprod.oib.com,3875683599882,54:49.7,71862,TRUE,Mailing,Active,NotActivatedOnSite
1253691626,Ramon,Bautista,30/8/2000,lizzie@brillantes.com,3876889977708,54:49.7,34747,TRUE,Mailing,Active,NotActivatedOnSite
1253693465,GLS,GLS,,gls@gls.com,3876645200221,54:49.7,76051,TRUE,Mailing,Active,NotActivatedOnSite
1253699375,John,john,1/1/2000,e08557a2-86e3-40e3-9f33-6013aa5e1439@gs.com,3875152980792,09:00.7,75058,TRUE,Mailing,MergeCancelled,NotActivatedOnSite
1253699375,John,john,1/1/2000,e08557a2-86e3-40e3-9f33-6013aa5e1439@gs.com,3876352010615,09:00.7,75058,TRUE,Mailing,Active,NotActivatedOnSite
1253704418,FN3889861916,LN3889861916,1/1/1980,email3889861916@gamestop.com,3875002140517,54:49.7,71863,TRUE,Mailing,Active,NotActivatedOnSite
1253664553,Daniel,Soosai,,profilewithnodefstores@gs.com,3876196867820,54:49.7,75060,TRUE,Mailing,Active,NotActivatedOnSite
1251917414,Daniel,Soosai,,withcountry213@gspcauto.fav.cc,3876602788999,54:49.7,90024,TRUE,Billing,Active,NotActivatedOnSite
1251917414,Daniel,Soosai,,withcountry213@gspcauto.fav.cc,3876602788999,54:49.7,42909,TRUE,Mailing,Active,NotActivatedOnSite
1250375988,john,bbb,,jwbartolome@yahoo.com,3881951909845,13:00.7,1,TRUE,Mailing,Active,NotActivatedOnSite
1253715290,JAHIR,BROWN,1/1/1980,JAHIR.BROWN@BROWNtry.com,3875963963964,,75215,TRUE,Mailing,Active,NotActivatedOnSite
1253725609,FN179699785,LN179699785,1/1/1980,email179699785@qagsecomprod.oib.com,3875399293150,49:33.0,71862,TRUE,Mailing,Active,NotActivatedOnSite
1253730193,FN243090191,LN243090191,1/1/1980,email243090191@qagsecomprod.oib.com,3875750935076,46:22.6,71862,TRUE,Mailing,Active,NotActivatedOnSite
1253741818,Print,Issue,,print@issue.com,3876889977781,45:28.7,12345,TRUE,Mailing,Active,NotActivatedOnSite
2151366,Daniel,Soosai,,ericbrown@gamestop.com,3875044999805,08:50.1,42909,TRUE,Mailing,Cancelled,NotActivatedOnSite
2151366,Daniel,Soosai,,ericbrown@gamestop.com,3875056966920,08:50.1,42909,TRUE,Mailing,Active,NotActivatedOnSite
1252090487,Daniel,Soosai,,tkoro@cetlinh.net,3875056914924,26:05.3,42909,TRUE,Mailing,Active,NotActivatedOnSite
1253759076,email name,d0d876fb-860f-4a6e-afab-e294465de9bd,31/7/1993,som0921@hotmail.com,3876602989993,06:32.8,42909,TRUE,Mailing,Active,NotActivatedOnSite
95,Joe,Smith,,Joe.Smith5@comcast.com,3876353210610,47:24.9,36305,TRUE,Mailing,Active,NotActivatedOnSite
1253780486,EnrollTestFN6014,EnrollTestLN6014,31/10/1993,EnrollTestEmail6014@gs.com,3876545868260,22:37.3,75025,TRUE,Mailing,Active,NotActivatedOnSite
1253786092,FN62678541,LN62678541,1/1/1980,email62678541@test.com,3875991325152,42:00.0,71862,TRUE,Mailing,Active,NotActivatedOnSite
1253786115,EnrollTestFN4375,EnrollTestLN4375,4/11/1993,EnrollTestEmail4375@gs.com,3876350377070,49:27.8,75025,TRUE,Mailing,Active,NotActivatedOnSite
1253786136,Sample,Data,1/1/1980,sampledata@gs.com,3876888863362,50:12.5,34747,TRUE,Mailing,Active,NotActivatedOnSite
1253788357,EnrollTestFN6421,EnrollTestLN6421,5/11/1993,EnrollTestEmail6421@gs.com,3876706400835,52:51.5,75025,TRUE,Mailing,Active,NotActivatedOnSite
1253788388,funcTest_Bruce1,funcTest_Wayne1,1/1/1970,loyaltyChannelUpdateCustomerEmail@test.com,3876288013139,34:06.7,27287,TRUE,Mailing,Active,NotActivatedOnSite
1253803463,EnrollTestFN3935,EnrollTestLN3935,12/11/1993,EnrollTestEmail3935@gs.com,3876188434680,15:27.1,75061,TRUE,Mailing,Active,NotActivatedOnSite
1253804629,EnrollTestFN6825,EnrollTestLN6825,13/11/1993,EnrollTestEmail6825@gs.com,3876790607780,40:23.2,75025,TRUE,Mailing,Active,NotActivatedOnSite
1253657181,FN4209908624,LN4209908624,1/1/1980,email4209908624@gamestop.com,3875352736889,54:49.7,71863,TRUE,Mailing,Active,NotActivatedOnSite
1253657188,FN5170461962,LN5170461962,1/1/1980,email5170461962@gamestop.com,3875973594812,54:49.7,71863,TRUE,Mailing,Active,NotActivatedOnSite
1253657190,FN7749929812,LN7749929812,1/1/1980,email7749929812@gamestop.com,3875026604439,54:49.7,71863,TRUE,Mailing,Active,NotActivatedOnSite
1253657260,FN1729621983,LN1729621983,1/1/1980,email1729621983@test.com,3875028685321,54:49.7,71862,TRUE,Mailing,Active,NotActivatedOnSite
1253666698,FN7825872984,LN7825872984,1/1/1980,email7825872984@gamestop.com,3875505007039,54:49.7,71863,TRUE,Mailing,Active,NotActivatedOnSite
1253693458,Chona,Bonana,1/1/1980,divad218@gmail.com,3880587879992,,12345,TRUE,Mailing,Active,NotActivatedOnSite
1253693458,Chona,Bonana,1/1/1980,divad218@gmail.com,3875889977726,,12345,TRUE,Mailing,Cancelled,NotActivatedOnSite
1253696116,Justin,Wilkerson,,JustinTest2@Gamestop.com,3881999911613,54:49.7,76051,TRUE,Mailing,Active,NotActivatedOnSite
1253644019,Daniel,Soosai,,yes007@aol.com,3876923564219,38:10.0,42909,TRUE,Mailing,MergeCancelled,NotActivatedOnSite
1253644019,Daniel,Soosai,,yes007@aol.com,3876923564219,38:10.0,75555,TRUE,Shipping,MergeCancelled,NotActivatedOnSite
1253644019,Daniel,Soosai,,yes007@aol.com,3875056966916,38:10.0,42909,TRUE,Mailing,Active,NotActivatedOnSite
1253644019,Daniel,Soosai,,yes007@aol.com,3875056966916,38:10.0,75555,TRUE,Shipping,Active,NotActivatedOnSite
1253704421,FN2465582217,LN2465582217,1/1/1980,email2465582217@gamestop.com,3875767489840,54:49.7,71863,TRUE,Mailing,Active,NotActivatedOnSite
1253704423,FN5876509504,LN5876509504,1/1/1980,email5876509504@gamestop.com,3875187598007,54:49.7,71863,TRUE,Mailing,Active,NotActivatedOnSite
1253583121,Daniel,Soosai,,mailingaddress_world@gs.com,3876919577219,54:49.7,75060,TRUE,Mailing,Active,NotActivatedOnSite
1253703411,Daniel,Soosai,,profilewithnophone@gs.com,3876199297820,54:49.7,75060,TRUE,Mailing,Active,NotActivatedOnSite
1250407781,Daniel,Soosai,,updatestore@gspcauto.fav.cc,3876197991820,54:49.7,76051,TRUE,Billing,Active,NotActivatedOnSite
1250407781,Daniel,Soosai,,updatestore@gspcauto.fav.cc,3876197991820,54:49.7,75060,TRUE,Mailing,Active,NotActivatedOnSite
1250407781,Daniel,Soosai,,updatestore@gspcauto.fav.cc,3876197991820,54:49.7,SP116LA,TRUE,Shipping,Active,NotActivatedOnSite
1251167062,Daniel,Soosai,,jontestqa0329130813@gspcauto.fav.cc,3876197007020,54:49.7,76207,TRUE,Billing,Active,NotActivatedOnSite
1250594755,Daniel,Soosai,,nocountry21@gspcauto.fav.cc,3876602788819,54:49.7,76051-6750,TRUE,Billing,Active,NotActivatedOnSite
1250448964,matthew,boor,,onelessthanmatt@aol.com,3882951909819,54:09.7,95815,TRUE,Mailing,Active,NotActivatedOnSite
1253096590,Daniel,Soosai,,svc_autogenuEH5uHFOeg@qagsecomprod.oib.com,3876602001999,03:52.6,42909,TRUE,Mailing,Active,NotActivatedOnSite
1253716491,cathy two,pecson two,5/4/1986,juancamacho@gamestop.com,3876879564565,38:31.3,55555,TRUE,Mailing,Active,NotActivatedOnSite
1253719912,FN930033169,LN930033169,1/1/1980,email930033169@test.com,3875894150787,08:34.7,71862,TRUE,Mailing,Active,NotActivatedOnSite
1253732533,cirilo,bubut,1/1/1985,bubut@gs.com,3875884377369,32:56.0,12345,TRUE,Mailing,Cancelled,NotActivatedOnSite
1253732533,cirilo,bubut,1/1/1985,bubut@gs.com,3876874377211,32:56.0,12345,TRUE,Mailing,Active,NotActivatedOnSite
1253741828,email name,d0d876fb-860f-4a6e-afab-e294465de9bd,31/7/1993,something9929@hotmail.com,3876602992221,04:01.9,42909,TRUE,Mailing,Active,NotActivatedOnSite
1253741835,EnrollTestFN8628,EnrollTestLN8628,16/10/1993,EnrollTestEmail8628@gs.com,3876807265820,59:02.2,75025,TRUE,Mailing,Active,NotActivatedOnSite
1253759079,EnrollTestFN9916,EnrollTestLN9916,22/10/1993,EnrollTestEmail9916@gs.com,3876458535350,21:38.6,75025,TRUE,Mailing,Active,NotActivatedOnSite
1253774836,EnrollTestFN2369,EnrollTestLN2369,29/10/1993,EnrollTestEmail2369@gs.com,3876118970250,24:51.6,75025,TRUE,Mailing,Active,NotActivatedOnSite
1253774843,EnrollTestFN2296,EnrollTestLN2296,29/10/1993,EnrollTestEmail2296@gs.com,3876978815850,15:32.9,75025,TRUE,Mailing,Active,NotActivatedOnSite
1253774849,Accept,CPQA,29/10/1993,cpqa1000@gspcauto.fav.cc,3876128383030,58:32.9,75025,TRUE,Mailing,Active,NotActivatedOnSite
1253782725,EnrollTestFN652,EnrollTestLN652,1/11/1993,EnrollTestEmail652@gs.com,3876922286680,21:41.5,75025,TRUE,Mailing,Active,NotActivatedOnSite
1253657177,FN2565606591,LN2565606591,1/1/1980,email2565606591@gamestop.com,3875270928762,54:49.7,71863,TRUE,Mailing,Active,NotActivatedOnSite
1253657192,FN6289133499,LN6289133499,1/1/1980,email6289133499@gamestop.com,3875893688532,54:49.7,71863,TRUE,Mailing,Active,NotActivatedOnSite
1253659062,FN382174763,LN382174763,1/1/1980,email382174763@test.com,3875051551876,54:49.7,71862,TRUE,Mailing,Active,NotActivatedOnSite
1253666694,FN9159201094,LN9159201094,1/1/1980,email9159201094@gamestop.com,3875556719679,54:49.7,71863,TRUE,Mailing,Active,NotActivatedOnSite
1253693463,email name,d0d876fb-860f-4a6e-afab-e294465de9bd,31/7/1993,tinachris21@hotmail.com,3876602293219,54:49.7,42909,TRUE,Mailing,Active,NotActivatedOnSite
1253679840,Daniel,Soosai,,whatever2@gs.com,3876030094219,54:49.7,71862,TRUE,Mailing,Active,NotActivatedOnSite
1253696114,Pro,Tester,1/1/1900,purprotest1234fake@junkmail.dz,3881951909811,54:49.7,75035,TRUE,Mailing,Active,NotActivatedOnSite
1253698777,Jimmy,Tmann,,JTmann@gs.com,3876000514422,54:49.7,22222,TRUE,Mailing,Active,NotActivatedOnSite
1253704417,FN2303967379,LN2303967379,1/1/1980,email2303967379@gamestop.com,3875418005256,54:49.7,71863,TRUE,Mailing,Active,NotActivatedOnSite
1253704419,FN7665851199,LN7665851199,1/1/1980,email7665851199@gamestop.com,3875363906984,54:49.7,71863,TRUE,Mailing,Active,NotActivatedOnSite
1253680208,Daniel,Soosai,,profilewithnodefstores1@gs.com,3876196896820,54:49.7,75060,TRUE,Mailing,Active,NotActivatedOnSite
1250072848,profileFirstName,profileLastName,27/9/1993,profileupdate8fb@gs.com,3875552292643,54:49.7,75063,TRUE,Billing,Active,NotActivatedOnSite
1250072848,profileFirstName,profileLastName,27/9/1993,profileupdate8fb@gs.com,3875552292643,54:49.7,75063,TRUE,Shipping,Active,NotActivatedOnSite
1250244831,Larry,Teetz,,flyboy49@netscape.com,3876951909852,19:31.0,76118,TRUE,Mailing,Active,NotActivatedOnSite
1253715178,Country,Mac,9/5/1989,cmac@gmail.com,3881951909829,23:27.1,76053,TRUE,Mailing,Active,NotActivatedOnSite
1253718768,Chito,Partwo,,chito@part2.com,3876889977815,26:24.5,19406,TRUE,Mailing,Active,NotActivatedOnSite
1253738389,FN751686262,LN751686262,1/1/1980,email751686262@qagsecomprod.oib.com,3875452806583,10:27.5,71862,TRUE,Mailing,Active,NotActivatedOnSite
1253741817,akosi,superman,,a@ko@gs.com,3875001282955,,12345,TRUE,Mailing,Active,NotActivatedOnSite
79,Daniel,Soosai,,Mary.Jones19@comcast.com,3875056912924,22:43.9,42909,TRUE,Mailing,Active,NotActivatedOnSite
79,Daniel,Soosai,,Mary.Jones19@comcast.com,3875056913924,22:43.9,42909,TRUE,Mailing,Active,NotActivatedOnSite
5,Daniel,aaaCainabababababababababababa,,Maggie@Cain.com,3876056920924,57:06.9,42909,TRUE,Mailing,Cancelled,NotActivatedOnSite
5,Daniel,aaaCainabababababababababababa,,Maggie@Cain.com,3876056921924,57:06.9,42909,TRUE,Mailing,Cancelled,NotActivatedOnSite
5,Daniel,aaaCainabababababababababababa,,Maggie@Cain.com,3876056922924,57:06.9,42909,TRUE,Mailing,Active,NotActivatedOnSite
1253780485,EnrollTestFN4072,EnrollTestLN4072,31/10/1993,EnrollTestEmail4072@gs.com,3876351637720,54:11.3,75025,TRUE,Mailing,Active,NotActivatedOnSite
1253788356,EnrollTestFN1465,EnrollTestLN1465,5/11/1993,EnrollTestEmail1465@gs.com,3876193179710,50:41.4,75025,TRUE,Mailing,Active,NotActivatedOnSite
1253788359,EnrollTestFN3653,EnrollTestLN3653,5/11/1993,EnrollTestEmail3653@gs.com,3876525983201,11/5/2014 7:00,75025,TRUE,Mailing,Inactive,NotActivatedOnSite
1253788382,EnrollTestFN4465,EnrollTestLN4465,5/11/1993,EnrollTestEmail4465@gs.com,3876100460138,41:22.9,75025,TRUE,Mailing,Active,NotActivatedOnSite
1253803459,EnrollTestFN549,EnrollTestLN549,12/11/1993,test100@gs.com,3876891274330,05:40.1,75025,TRUE,Mailing,Active,NotActivatedOnSite
1253804631,First,Last,31/7/1993,test111313_1@gspcauto.fav.cc,3876523245628,05:01.8,736051,TRUE,Mailing,Active,NotActivatedOnSite
1253804730,EnrollTestFN5647,EnrollTestLN5647,14/11/1993,EnrollTestEmail5647@gs.com,3876564775920,48:19.8,75025,TRUE,Mailing,Active,NotActivatedOnSite
1253804746,EnrollTestFN4496,EnrollTestLN4496,14/11/1993,EnrollTestEmail4496@gs.com,3876167210280,57:58.8,75025,TRUE,Mailing,Active,NotActivatedOnSite
1253811472,EnrollTestFN422,EnrollTestLN422,23/6/1973,EnrollTestEmail442@gs.com,3876150156440,30:43.0,75025,TRUE,Mailing,Active,NotActivatedOnSite
1253811500,EnrollTestFN672,EnrollTestLN672,19/11/1993,marytest41@gs.com,3876257658013,31:54.0,75025,TRUE,Mailing,Active,NotActivatedOnSite
1253657193,FN3612110455,LN3612110455,1/1/1980,email3612110455@gamestop.com,3875735765705,54:49.7,71863,TRUE,Mailing,Active,NotActivatedOnSite
1253659230,Bruce,Wayne,1/1/2000,9bbdb2e2-a73e-4f7e-a7c5-6c2bc2dead1f@gamestop.com,3876326467276,54:49.7,67395,TRUE,Mailing,Active,NotActivatedOnSite
1253666693,FN7968241106,LN7968241106,1/1/1980,email7968241106@gamestop.com,3875813231375,54:49.7,71863,TRUE,Mailing,Active,NotActivatedOnSite
1253686611,FN1905528236,LN1905528236,1/1/1980,email1905528236@qagsecomprod.oib.com,3875814871820,54:49.7,71862,TRUE,Mailing,Active,NotActivatedOnSite
1253693470,dddd,zzzzz,11/11/1985,dxddsasa@Gmail.org,3880951909805,54:49.7,66666,TRUE,Mailing,Active,NotActivatedOnSite
1253644015,Daniel,Soosai,,yesnomatybe@gs.com,3875056966987,36:07.6,42909,TRUE,Mailing,Cancelled,NotActivatedOnSite
1253644015,Daniel,Soosai,,yesnomatybe@gs.com,3875056966988,36:07.6,42909,TRUE,Mailing,Cancelled,NotActivatedOnSite
1253644015,Daniel,Soosai,,yesnomatybe@gs.com,3875056966915,36:07.6,42909,TRUE,Mailing,Active,NotActivatedOnSite
1253644015,Daniel,Soosai,,yesnomatybe@gs.com,3876038894219,36:07.6,42909,TRUE,Mailing,Cancelled,NotActivatedOnSite
1253698771,Janet,Napoles,1/1/1950,janet@napoles.com,3876889977716,54:49.7,12345,TRUE,Mailing,Active,NotActivatedOnSite
1253704420,FN9959878109,LN9959878109,1/1/1980,email9959878109@gamestop.com,3875136750274,54:49.7,71863,TRUE,Mailing,Active,NotActivatedOnSite
1253707631,Daniel,Soosai,,profilenostore@gs.com,3876196946820,54:49.7,75060,TRUE,Mailing,Active,NotActivatedOnSite
1253708672,email name,d0d876fb-860f-4a6e-afab-e294465de9bd,31/7/1993,something7899@hotmail.com,3876602358219,54:49.7,42909,TRUE,Mailing,Active,NotActivatedOnSite
1250400927,Daniel,Soosai,,mondaymorning@gamestop.com,3876122238999,54:49.7,75093,TRUE,Billing,Active,NotActivatedOnSite
1250400927,Daniel,Soosai,,mondaymorning@gamestop.com,3876122238999,54:49.7,75093,TRUE,Shipping,Active,NotActivatedOnSite
1253712905,Scott,Smith,19/4/1980,j2smith@testing.com,3876499905792,54:49.7,76051,TRUE,Mailing,Active,NotActivatedOnSite
1253720937,FN1772175732,LN1772175732,1/1/1980,ebpurpro1772175732@qagsecomprod.oib.com,3875261401675,39:18.1,71862,TRUE,Mailing,Active,NotActivatedOnSite
1253741816,tayo,sila,1/1/1980,testme@gs1.com,3876001282946,17:17.4,34747,TRUE,Mailing,Active,NotActivatedOnSite
1238531168,Daniel,Soosai,,enrollgen@gs.com,3875044999893,57:40.2,42909,TRUE,Mailing,Active,NotActivatedOnSite
1238160809,randy,lofgren,,randy.lofgren@aol.com,3876357210616,36:46.7,83546,TRUE,Mailing,Active,NotActivatedOnSite
1253776187,ceriliz,tayo,,tay@gs.com,3876859864563,23:10.6,19406,TRUE,Mailing,Active,NotActivatedOnSite
1253780484,FN244869246,LN244869246,1/1/1980,email244869246@test.com,3875986085803,42:02.6,71862,TRUE,Mailing,Active,NotActivatedOnSite
1253782733,EnrollTestFN4306,EnrollTestLN4306,1/11/1993,cpqa_10007@gspcauto.fav.cc,3876570202260,31:15.8,75025,TRUE,Mailing,Active,NotActivatedOnSite
1253804689,EnrollTestFN4059,EnrollTestLN4059,13/11/1993,EnrollTestEmail4059@gs.com,3876904264170,28:37.6,75025,TRUE,Mailing,Active,NotActivatedOnSite
1253804726,FN438615454,LN438615454,1/1/1980,email438615454@test.com,3875834804645,08:19.1,71862,TRUE,Mailing,Active,NotActivatedOnSite
1253804744,EnrollTestFN8499,EnrollTestLN8499,14/11/1993,EnrollTestEmail8499@gs.com,3876850033220,54:30.1,75025,TRUE,Mailing,Active,NotActivatedOnSite
1253804780,FN49114026,LN49114026,1/1/1980,Email49114026@Test.com,3876992669002,30:38.5,71862,TRUE,Mailing,Active,NotActivatedOnSite
1253811474,EnrollTestFN4816,EnrollTestLN4816,19/11/1993,EnrollTestEmail4816@gs.com,3876980033930,33:43.0,75025,TRUE,Mailing,Active,NotActivatedOnSite
1253814843,EnrollTestFN5415,EnrollTestLN5415,3/7/1999,EnrollTestEmail5415@gs.com,3876541591280,54:03.1,75025,TRUE,Mailing,Active,NotActivatedOnSite
1253817106,EnrollTestFN401,EnrollTestLN401,21/11/1993,EnrollTestEmail401@gs.com,3876538452590,44:21.6,75025,TRUE,Mailing,Active,NotActivatedOnSite
1253819344,EnrollTestFN8027,EnrollTestLN8027,22/1/1913,EnrollTestEmail8027@gs.com,3876747196650,08:22.8,75025,TRUE,Mailing,Active,NotActivatedOnSite
1253819363,PUR,Test,22/11/1993,EnrollTestEmail2667@gs.com,3876289879215,52:53.8,75025,TRUE,Mailing,Active,NotActivatedOnSite
1253823810,EnrollTestFN5524,EnrollTestLN5524,3/11/1993,qademo05@gs.com,3876371452210,40:24.8,75025,TRUE,Mailing,Active,NotActivatedOnSite
1253829221,EnrollTestFN7655,EnrollTestLN7655,27/11/1993,EnrollTestEmail7655@gs.com,3876387588957,54:17.7,75025,TRUE,Mailing,Active,NotActivatedOnSite
1253657187,FN3466691076,LN3466691076,1/1/1980,email3466691076@gamestop.com,3875366123644,54:49.7,71863,TRUE,Mailing,Active,NotActivatedOnSite
1253658789,Daniel,Soosai,,1857cb60-9055-45da-90cc-12a2e5554c00@gs.com,3875944318443,16:31.2,42909,TRUE,Mailing,Cancelled,NotActivatedOnSite
1253658789,Daniel,Soosai,,1857cb60-9055-45da-90cc-12a2e5554c00@gs.com,3875056966668,16:31.2,42909,TRUE,Mailing,Active,NotActivatedOnSite
1253666686,FN7381542637,LN7381542637,1/1/1980,email7381542637@gamestop.com,3875061314726,54:49.7,71863,TRUE,Mailing,Active,NotActivatedOnSite
1253666690,FN4831246774,LN4831246774,1/1/1980,email4831246774@gamestop.com,3875723338339,54:49.7,71863,TRUE,Mailing,Active,NotActivatedOnSite
1253672703,Johnny,Bravo,,johnnybravo@cn.com,3876645200205,54:49.7,12345,TRUE,Mailing,Active,NotActivatedOnSite
1253677178,Jane,Jonson,2/2/1970,JJonson@gs.com,3876000514919,41:14.8,78900,TRUE,Mailing,Active,NotActivatedOnSite
1253704413,FN5642949358,LN5642949358,1/1/1980,email5642949358@gamestop.com,3875744725083,54:49.7,71863,TRUE,Mailing,Active,NotActivatedOnSite
1251811075,Daniel,Soosai,,profilewithphone@gs.com,3876022297820,54:49.7,75060,TRUE,Mailing,Active,NotActivatedOnSite
1251922074,Daniel,Soosai,,nocountry@gspcauto.fav.cc,3876602777219,54:49.7,96543-1234,TRUE,Billing,Active,NotActivatedOnSite
1253712924,email name,d0d876fb-860f-4a6e-afab-e294465de9bd,31/7/1993,something999@hotmail.com,3876602922219,32:50.3,42909,TRUE,Mailing,Active,NotActivatedOnSite
1250404135,Alicia,Racz,,geesh26@yahoo.com,3881951909852,35:38.3,12345,TRUE,Mailing,Active,NotActivatedOnSite
1253725605,FN97062746,LN97062746,1/1/1980,ebpurpro97062746@qagsecomprod.oib.com,3875276871011,27:22.6,71862,TRUE,Mailing,Active,NotActivatedOnSite
1253732532,wer,Me,,tayo@haloo.com,3876870864568,10:24.7,34747,TRUE,Mailing,Active,NotActivatedOnSite
1253747571,FN52445176,LN52445176,1/1/1980,email52445176@qagsecomprod.oib.com,3875374128462,57:50.4,71862,TRUE,Mailing,Active,NotActivatedOnSite
1253759080,EnrollTestFN6306,EnrollTestLN6306,22/10/1993,EnrollTestEmail6306@gs.com,3876989530730,22:36.1,75025,TRUE,Mailing,Active,NotActivatedOnSite
1252612305,Bob,Williams,,mikepennington@gamestop.com,3876056989924,08:19.7,75229,TRUE,Shipping,Active,NotActivatedOnSite
1252612305,Bob,Williams,,mikepennington@gamestop.com,3876056989924,08:19.7,42909,TRUE,Mailing,Active,NotActivatedOnSite
1252612305,Bob,Williams,,mikepennington@gamestop.com,3876056989924,08:19.7,75229,TRUE,Billing,Active,NotActivatedOnSite
1253765969,email name,d0d876fb-860f-4a6e-afab-e294465de9bd,31/7/1993,somone09111@hotmail.com,3876602991093,03:14.8,54879,TRUE,Mailing,Active,NotActivatedOnSite
